Kecamatan,Jumlah Karyawan,Aset,Omset,Tahun Berdiri,Keterangan,,,,,,,,,,,,
Bandung Wetan,3,-,-,2015,Mikro,,,,,,,,,,,,
Bandung Wetan,10,-,15000000,2003,Mikro,,,,,,,,,,,,
Bandung Wetan,-,-,-,-,,,,,,,,,,,,,
Bandung Wetan,2,500000000,300000000,2010,,,,,,,,,,,,,
Bandung Wetan,5,500000000,300000000,2015,MikroNo,,,,,,,,,,,,
Batununggal,40,-,900000000,-,Kecil,,,,,,,,,,,,
Batununggal,14,19500000,384000000,2004,Mikro,,,,,,,,,,,,
Batununggal,6,-,317000000,2006,Kecil,,,,,,,,,,,,
Batununggal,-,-,-,-,Menengah,Kecamatan,Kelurahan,Nama Perusahaan,Nama Pemilik,Alamat,Telepon/HP,Jenis Usaha,Jumlah Karyawan,Aset,Omset,Tahun Berdiri,Keterangan
Batununggal,-,-,-,-,Menengah,,,,,,,,,,,,
Batununggal,-,-,-,-,Menengah,,,,,,,,,,,,
Batununggal,-,-,-,-,Menengah,,,,,,,,,,,,
Batununggal,-,-,-,-,-,,,,,,,,,,,,
Batununggal,-,-,50000000,2016,-,,,,,,,,,,,,
Batununggal,-,-,36000000,2012,-,,,,,,,,,,,,
Batununggal,0,4000000,9000000,1995,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,4200000,1996,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,4200000,1999,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,4200000,1997,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,4200000,1998,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,4200000,1996,Mikro,,,,,,,,,,,,
Batununggal,0,4000000,9000000,1989,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,4200000,1998,Mikro,,,,,,,,,,,,
Batununggal,0,4000000,9000000,1989,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,4200000,1999,Mikro,,,,,,,,,,,,
Batununggal,0,4000000,9000000,1987,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,4200000,1997,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,2400000,2000,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,4200000,1987,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,4200000,1999,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,4200000,1997,Mikro,,,,,,,,,,,,
Batununggal,0,4000000,9000000,1981,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,4200000,1986,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,4200000,1999,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,9000000,1989,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,4200000,1988,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,4200000,2000,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,4200000,1980,Mikro,,,,,,,,,,,,
Batununggal,0,4000000,9000000,1986,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,9000000,1980,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,4200000,2000,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,9000000,1997,Mikro,,,,,,,,,,,,
Batununggal,0,4000000,4200000,1998,Mikro,,,,,,,,,,,,
Batununggal,0,4000000,4200000,2000,Mikro,,,,,,,,,,,,
Batununggal,0,4000000,9000000,1998,Mikro,,,,,,,,,,,,
Batununggal,0,4000000,9000000,1996,Mikro,,,,,,,,,,,,
Batununggal,0,4000000,9000000,1980,Mikro,,,,,,,,,,,,
Batununggal,0,4000000,4200000,1996,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,4200000,2000,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,2400000,1998,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,2400000,1998,Mikro,,,,,,,,,,,,
Batununggal,0,4000000,2400000,1998,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,4200000,-,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,2400000,1995,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,2400000,-,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,4200000,1997,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,4200000,2001,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,4200000,1999,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,2400000,1997,Mikro,,,,,,,,,,,,
Batununggal,0,3000000,2400000,1997,Mikro,,,,,,,,,,,,
Batununggal,1,-,288000000,1970,Mikro,,,,,,,,,,,,
Batununggal,2,-,156000000,2004,Mikro,,,,,,,,,,,,
Batununggal,2,-,144000000,-,Mikro,,,,,,,,,,,,
Batununggal,6,-,120000000,2005,Mikro,,,,,,,,,,,,
Batununggal,4,50000000,120000000,2002,Mikro,,,,,,,,,,,,
Batununggal,5,-,120000000,1996,Mikro,,,,,,,,,,,,
Batununggal,4,-,120000000,1990,Mikro,,,,,,,,,,,,
Batununggal,4,-,96000000,2004,Mikro,,,,,,,,,,,,
Batununggal,2,-,72000000,2007,Mikro,,,,,,,,,,,,
Batununggal,2,150000000,60000000,1990,Kecil,,,,,,,,,,,,
Batununggal,3,-,60000000,2007,Mikro,,,,,,,,,,,,
Batununggal,3,-,60000000,1998,Mikro,,,,,,,,,,,,
Batununggal,0,-,60000000,1965,Mikro,,,,,,,,,,,,
Batununggal,2,-,54000000,1975,Mikro,,,,,,,,,,,,
Batununggal,1,150000000,48000000,1994,Kecil,,,,,,,,,,,,
Batununggal,2,-,36000000,1986,Mikro,,,,,,,,,,,,
Batununggal,1,-,36000000,1975,Mikro,,,,,,,,,,,,
Batununggal,2,-,36000000,2006,Mikro,,,,,,,,,,,,
Batununggal,4,-,30000000,2001,Mikro,,,,,,,,,,,,
Batununggal,1,-,24000000,1970,Mikro,,,,,,,,,,,,
Batununggal,1,-,24000000,1970,Mikro,,,,,,,,,,,,
Batununggal,2,-,24000000,2007,Mikro,,,,,,,,,,,,
Batununggal,1,-,18000000,1947,Mikro,,,,,,,,,,,,
Batununggal,1,-,18000000,2005,Mikro,,,,,,,,,,,,
Batununggal,1,-,18000000,1991,Mikro,,,,,,,,,,,,
Batununggal,1,-,18000000,1997,Mikro,,,,,,,,,,,,
Batununggal,0,-,18000000,-,Mikro,,,,,,,,,,,,
Batununggal,3,-,14400000,1996,Mikro,,,,,,,,,,,,
Batununggal,1,-,12000000,2002,Mikro,,,,,,,,,,,,
Batununggal,2,-,12000000,2002,Mikro,,,,,,,,,,,,
Batununggal,1,40000000,12000000,2008,Mikro,,,,,,,,,,,,
Batununggal,1,-,12000000,1998,Mikro,,,,,,,,,,,,
Batununggal,1,-,12000000,2002,Mikro,,,,,,,,,,,,
Batununggal,2,-,12000000,2000,Mikro,,,,,,,,,,,,
Batununggal,1,-,6000000,2000,Mikro,,,,,,,,,,,,
Batununggal,0,-,3000000,2006,Mikro,,,,,,,,,,,,
Batununggal,1,-,1800000,1975,Mikro,,,,,,,,,,,,
Batununggal,0,-,1200000,1962,Mikro,,,,,,,,,,,,
Batununggal,1,-,-,1988,Mikro,,,,,,,,,,,,
Batununggal,1,-,-,2007,Mikro,,,,,,,,,,,,
Batununggal,1,-,1800000000,2007,Kecil,,,,,,,,,,,,
Batununggal,12,-,960000000,2001,Kecil,,,,,,,,,,,,
Batununggal,5,-,900000000,2001,Kecil,,,,,,,,,,,,
Batununggal,2,-,720000000,1992,Kecil,,,,,,,,,,,,
Batununggal,4,-,720000000,2004,Kecil,,,,,,,,,,,,
Batununggal,2,-,420000000,2005,Kecil,,,,,,,,,,,,
Batununggal,2,-,360000000,2002,Kecil,,,,,,,,,,,,
Batununggal,1,-,360000000,1985,Kecil,,,,,,,,,,,,
Batununggal,2,-,360000000,1975,Kecil,,,,,,,,,,,,
Batununggal,5,-,3600000000,2001,Menengah,,,,,,,,,,,,
Batununggal,18,120000000,200000000,-,Kecil,,,,,,,,,,,,
Batununggal,2,20000000,60000000,-,Mikro,,,,,,,,,,,,
Batununggal,1,35000000,54000000,-,Mikro,,,,,,,,,,,,
Batununggal,2,7500000,50000000,1999,Mikro,,,,,,,,,,,,
Batununggal,10,10000000,30000000,2005,Mikro,,,,,,,,,,,,
Batununggal,5,22000000,30000000,2006,Mikro,,,,,,,,,,,,
Batununggal,-,-,-,2000,Mikro,,,,,,,,,,,,
Batununggal,-,-,-,-,Mikro,,,,,,,,,,,,
Batununggal,4,-,-,1986,Mikro,,,,,,,,,,,,
Batununggal,14,-,60000000,2004,Mikro,,,,,,,,,,,,
Batununggal,4,-,60000000,1981,Mikro,,,,,,,,,,,,
Batununggal,56,-,198000000,1997,Mikro,,,,,,,,,,,,
Batununggal,6,16000000,68000000,2003,Mikro,,,,,,,,,,,,
Batununggal,6,50000000,45000000,1997,Mikro,,,,,,,,,,,,
Batununggal,8,-,-,1960,Mikro,,,,,,,,,,,,
Batununggal,12,360000000,-,-,Kecil,,,,,,,,,,,,
Batununggal,2,5000000,30000000,2005,Mikro,,,,,,,,,,,,
Batununggal,1,75000000,100000000,1996,Kecil,,,,,,,,,,,,
Batununggal,5,-,180000000,2005,Mikro,,,,,,,,,,,,
Batununggal,2,-,36000000,2007,Mikro,,,,,,,,,,,,
Batununggal,3,10000000,40000000,1993,Mikro,,,,,,,,,,,,
Batununggal,-,-,-,2001,Mikro,,,,,,,,,,,,
Batununggal,12,-,144000000,1990,Mikro,,,,,,,,,,,,
Batununggal,120,-,240000000,1985,Mikro,,,,,,,,,,,,
Batununggal,3,-,-,1985,Mikro,,,,,,,,,,,,
Batununggal,4,-,-,1999,Mikro,,,,,,,,,,,,
Batununggal,8,100000000,100000000,2002,Kecil,,,,,,,,,,,,
Batununggal,-,-,-,2000,Mikro,,,,,,,,,,,,
Batununggal,-,-,-,2007,Mikro,,,,,,,,,,,,
Batununggal,7,-,-,1970,Mikro,,,,,,,,,,,,
Batununggal,30,-,900000000,1997,Kecil,,,,,,,,,,,,
Batununggal,12,-,360000000,2000,Kecil,,,,,,,,,,,,
Batununggal,22,-,360000000,2000,Kecil,,,,,,,,,,,,
Batununggal,2,52000000,230400000,1999,Kecil,,,,,,,,,,,,
Batununggal,-,-,-,2007,Mikro,,,,,,,,,,,,
Batununggal,-,-,-,1997,Mikro,,,,,,,,,,,,
Batununggal,3,-,-,2006,Mikro,,,,,,,,,,,,
Batununggal,1,5000000,60000000,1998,Mikro,,,,,,,,,,,,
Batununggal,1,500000,6000000,2009,Mikro,,,,,,,,,,,,
Batununggal,3,20000000,50000000,2010,Mikro,,,,,,,,,,,,
Batununggal,2,-,70000000,2010,Mikro,,,,,,,,,,,,
Batununggal,10,-,30000000,-,Mikro,,,,,,,,,,,,
Batununggal,23,-,-,1998,Mikro,,,,,,,,,,,,
Batununggal,70,-,290000000,2000,Mikro,,,,,,,,,,,,
Batununggal,3,4500000,18000000,2007,Mikro,,,,,,,,,,,,
Batununggal,2,800000,60000000,2009,Mikro,,,,,,,,,,,,
Batununggal,4,-,-,2008,Mikro,,,,,,,,,,,,
Batununggal,-,-,108000000,2005,Mikro,,,,,,,,,,,,
Batununggal,7,-,-,2011,Mikro,,,,,,,,,,,,
Batununggal,-,-,-,-,Mikro,,,,,,,,,,,,
Batununggal,3,20000000,115200000,2008,Mikro,,,,,,,,,,,,
Batununggal,-,-,-,2012,Mikro,,,,,,,,,,,,
Batununggal,3,-,-,2011,Mikro,,,,,,,,,,,,
Batununggal,6,-,36000000,2008,Mikro,,,,,,,,,,,,
Batununggal,4,6000000,8000000,2009,Mikro,,,,,,,,,,,,
Batununggal,2,-,-,-,Mikro,,,,,,,,,,,,
Batununggal,1,2000000,11000000,2013,Mikro,,,,,,,,,,,,
Batununggal,3,25000000,250000000,2012,Mikro,,,,,,,,,,,,
Batununggal,-,10500000,8000000,2013,Mikro,,,,,,,,,,,,
Batununggal,12,50000000,150000000,2012,Mikro,,,,,,,,,,,,
Batununggal,3,-,24000000,2006,Mikro,,,,,,,,,,,,
Batununggal,1,-,-,2014,Mikro,,,,,,,,,,,,
Batununggal,-,-,220000000,2014,Mikro,,,,,,,,,,,,
Batununggal,6,4000000,150000000,1997,Mikro,,,,,,,,,,,,
Batununggal,5,40000000,-,2012,Mikro,,,,,,,,,,,,
Batununggal,5,120000000,100000000,2015,Mikro,,,,,,,,,,,,
Batununggal,3,50000000,120000000,2011,Mikro,,,,,,,,,,,,
Batununggal,4,-,30000000,2013,Mikro,,,,,,,,,,,,
Batununggal,2,20000000,30000000,2012,Mikro,,,,,,,,,,,,
Batununggal,1,-,-,2015,Mikro,,,,,,,,,,,,
Batununggal,5,3000000,24000000,2015,Mikro,,,,,,,,,,,,
Batununggal,-,-,-,2014,Mikro,,,,,,,,,,,,
Batununggal,-,-,-,2015,Mikro,,,,,,,,,,,,
Batununggal,-,-,80000000,2009,Mikro,,,,,,,,,,,,
Batununggal,-,350000000,-,2015,Mikro,,,,,,,,,,,,
Batununggal,3,-,75000000,2014,Mikro,,,,,,,,,,,,
Batununggal,-,-,-,-,Mikro,,,,,,,,,,,,
Batununggal,-,-,-,2014,Mikro,,,,,,,,,,,,
Batununggal,-,-,-,2015,Mikro,,,,,,,,,,,,
Batununggal,-,3000000,20000000,2015,-,,,,,,,,,,,,
Batununggal,-,-,-,-,-,,,,,,,,,,,,
Batununggal,-,-,-,-,-,,,,,,,,,,,,
Batununggal,-,-,-,-,-,,,,,,,,,,,,
Batununggal,4,-,36000000,2015,-,,,,,,,,,,,,
Batununggal,-,5000000,25000000,2013,-,,,,,,,,,,,,
Batununggal,1,-,36000000,2016,-,,,,,,,,,,,,
Batununggal,-,-,12000000,-,-,,,,,,,,,,,,
Batununggal,-,-,30000000,2015,-,,,,,,,,,,,,
Batununggal,3,-,30000000,2013,-,,,,,,,,,,,,
Batununggal,-,5000000,36000000,2013,-,,,,,,,,,,,,
Batununggal,4,-,150000000,2011,-,,,,,,,,,,,,
Batununggal,4,-,-,1990,-,,,,,,,,,,,,
Batununggal,-,-,-,2016,-,,,,,,,,,,,,
Batununggal,-,-,-,2012,-,,,,,,,,,,,,
Batununggal,2,-,100000000,2010,-,,,,,,,,,,,,
Batununggal,-,-,-,2016,-,,,,,,,,,,,,
Batununggal,2,-,108288000,2016,-,,,,,,,,,,,,
Batununggal,4,-,48000000,2010,-,,,,,,,,,,,,
Batununggal,5,25000000,192000000,2015,-,,,,,,,,,,,,
Batununggal,2,35000000,80000000,2014,-,,,,,,,,,,,,
Batununggal,-,-,-,2014,-,,,,,,,,,,,,
Batununggal,-,-,-,2014,-,,,,,,,,,,,,
Batununggal,-,-,-,2015,-,,,,,,,,,,,,
Batununggal,2,2500000,15500000,2010,-No,,,,,,,,,,,,
Bojongloa Kaler,15,-,-,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,-,50000000,2014,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,-,900000,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,3,-,360000,-,Mikro,Kecamatan,Kelurahan,Nama Perusahaan,Nama Pemilik,Alamat,Telepon/HP,Jenis Usaha,Jumlah Karyawan,Aset,Omset,Tahun Berdiri,Keterangan
Bojongloa Kaler,-,-,72000000,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,-,2000000,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,-,1200000,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,-,18000000,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,-,1200000,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,-,-,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,-,-,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,-,-,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,-,2400000,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,-,13000000,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,-,-,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,-,-,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,-,-,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,4,-,50000000,1999,Mikro,,,,,,,,,,,,
Bojongloa Kaler,12,-,55000000,1991,Mikro,,,,,,,,,,,,
Bojongloa Kaler,3,-,16000000,2000,Mikro,,,,,,,,,,,,
Bojongloa Kaler,10,-,40000000,1990,Mikro,,,,,,,,,,,,
Bojongloa Kaler,10,-,40000000,1990,Mikro,,,,,,,,,,,,
Bojongloa Kaler,18,-,40000000,1980,Mikro,,,,,,,,,,,,
Bojongloa Kaler,6,-,55000000,1995,Mikro,,,,,,,,,,,,
Bojongloa Kaler,5,-,17000000,1990,Mikro,,,,,,,,,,,,
Bojongloa Kaler,8,-,-,1999,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,-,-,-,Menengah,,,,,,,,,,,,
Bojongloa Kaler,-,-,-,-,Menengah,,,,,,,,,,,,
Bojongloa Kaler,-,-,-,-,Menengah,,,,,,,,,,,,
Bojongloa Kaler,-,-,-,-,Menengah,,,,,,,,,,,,
Bojongloa Kaler,15,-,360000000,2015,-,,,,,,,,,,,,
Bojongloa Kaler,2,-,10000000,2014,-,,,,,,,,,,,,
Bojongloa Kaler,0,4000000,2400000,1999,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,3000000,9000000,1970,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,4000000,9000000,1995,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,20000000,2400000,1979,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,15000000,9000000,1988,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,3000000,9000000,1970,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,4000000,9000000,1995,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,20000000,2400000,1979,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,15000000,9000000,1988,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,3000000,9000000,1986,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,4000000,4200000,2000,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,3000000,4200000,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,1,10000000,2400000,1988,Mikro,,,,,,,,,,,,
Bojongloa Kaler,1,4000000,9000000,1999,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,3000000,9000000,1999,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,4000000,2400000,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,4000000,9000000,1996,Mikro,,,,,,,,,,,,
Bojongloa Kaler,1,3000000,9000000,1997,Mikro,,,,,,,,,,,,
Bojongloa Kaler,4,3000000,9000000,1984,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,4000000,9000000,1995,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,3000000,9000000,1997,Mikro,,,,,,,,,,,,
Bojongloa Kaler,1,15000000,2400000,1989,Mikro,,,,,,,,,,,,
Bojongloa Kaler,3,11000000,2400000,1977,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,3000000,9000000,1998,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,4000000,2400000,1996,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,3000000,9000000,1992,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,4000000,9000000,1987,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,10000000,2400000,1993,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,4000000,9000000,1995,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,3000000,9000000,1992,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,3000000,4200000,1985,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,3000000,2400000,1995,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,3000000,2400000,2000,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,15000000,2400000,1999,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,3000000,9000000,1999,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,3000000,9000000,1997,Mikro,,,,,,,,,,,,
Bojongloa Kaler,1,3000000,9000000,1990,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,4000000,9000000,1996,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,3000000,9000000,1996,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,3000000,2400000,1978,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,4000000,9000000,2000,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,10000000,9000000,1988,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,15000000,2400000,1987,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,10000000,2400000,1978,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,3000000,4200000,1999,Mikro,,,,,,,,,,,,
Bojongloa Kaler,3,7000000,240000000,2000,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,-,120000000,2006,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,9000000,108000000,2007,Mikro,,,,,,,,,,,,
Bojongloa Kaler,1,74300000,72000000,2003,Kecil,,,,,,,,,,,,
Bojongloa Kaler,0,90000000,72000000,-,Kecil,,,,,,,,,,,,
Bojongloa Kaler,1,83700000,72000000,1988,Kecil,,,,,,,,,,,,
Bojongloa Kaler,2,20000000,60000000,2001,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,7500000,60000000,2006,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,94000000,60000000,-,Kecil,,,,,,,,,,,,
Bojongloa Kaler,3,188000000,54000000,1993,Kecil,,,,,,,,,,,,
Bojongloa Kaler,2,10500000,48000000,2004,Mikro,,,,,,,,,,,,
Bojongloa Kaler,3,18100000,48000000,1984,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,90000000,48000000,1993,Kecil,,,,,,,,,,,,
Bojongloa Kaler,1,6200000,36000000,2005,Mikro,,,,,,,,,,,,
Bojongloa Kaler,1,3000000,36000000,1988,Mikro,,,,,,,,,,,,
Bojongloa Kaler,3,113000000,30000000,2007,Kecil,,,,,,,,,,,,
Bojongloa Kaler,2,3700000,30000000,2003,Mikro,,,,,,,,,,,,
Bojongloa Kaler,3,3400000,30000000,2007,Mikro,,,,,,,,,,,,
Bojongloa Kaler,1,92500000,24000000,2006,Kecil,,,,,,,,,,,,
Bojongloa Kaler,2,94500000,24000000,2002,Kecil,,,,,,,,,,,,
Bojongloa Kaler,2,-,24000000,2003,Mikro,,,,,,,,,,,,
Bojongloa Kaler,1,700000,24000000,2006,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,5300000,24000000,2005,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,4700000,21600000,2007,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,67500000,19200000,2002,Kecil,,,,,,,,,,,,
Bojongloa Kaler,2,72000000,18000000,1986,Kecil,,,,,,,,,,,,
Bojongloa Kaler,1,8000000,18000000,2005,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,2000000,18000000,2006,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,85000000,18000000,1997,Kecil,,,,,,,,,,,,
Bojongloa Kaler,2,74000000,18000000,2003,Kecil,,,,,,,,,,,,
Bojongloa Kaler,1,3000000,18000000,2006,Mikro,,,,,,,,,,,,
Bojongloa Kaler,1,74000000,18000000,2004,Kecil,,,,,,,,,,,,
Bojongloa Kaler,0,102000000,18000000,1987,Kecil,,,,,,,,,,,,
Bojongloa Kaler,1,88800000,18000000,1987,Kecil,,,,,,,,,,,,
Bojongloa Kaler,2,61500000,12000000,2006,Kecil,,,,,,,,,,,,
Bojongloa Kaler,2,2700000,12000000,1998,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,120000000,12000000,1994,Kecil,,,,,,,,,,,,
Bojongloa Kaler,0,8000000,9600000,2000,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,70800000,8400000,2006,Kecil,,,,,,,,,,,,
Bojongloa Kaler,1,90600000,6000000,1998,Kecil,,,,,,,,,,,,
Bojongloa Kaler,0,60000000,6000000,2005,Kecil,,,,,,,,,,,,
Bojongloa Kaler,2,2000000,6000000,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,40200000,3600000,2007,Mikro,,,,,,,,,,,,
Bojongloa Kaler,1,-,2400000,2006,Mikro,,,,,,,,,,,,
Bojongloa Kaler,1,75200000,2400000,1994,Kecil,,,,,,,,,,,,
Bojongloa Kaler,1,72000000,-,1992,Kecil,,,,,,,,,,,,
Bojongloa Kaler,0,200000,-,1998,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,1200000,-,2008,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,62200000,-,1959,Kecil,,,,,,,,,,,,
Bojongloa Kaler,1,10400000,-,1960,Mikro,,,,,,,,,,,,
Bojongloa Kaler,4,17000000,108000000,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,10,50000000,150000000,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,4,10000000,40000000,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,6,50000000,150000000,2004,Mikro,,,,,,,,,,,,
Bojongloa Kaler,10,70000000,100000000,1990,Kecil,,,,,,,,,,,,
Bojongloa Kaler,6,-,-,2001,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,8000000,20000000,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,40000000,180000000,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,2500000,10800000,2004,Mikro,,,,,,,,,,,,
Bojongloa Kaler,1,4000000,24000000,2003,Mikro,,,,,,,,,,,,
Bojongloa Kaler,4,10000000,20000000,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,300000,12000000,2006,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,5000000,15000000,2000,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,2000000,3000000,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,0,-,-,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,-,-,-,Menengah,,,,,,,,,,,,
Bojongloa Kaler,-,-,-,-,Menengah,,,,,,,,,,,,
Bojongloa Kaler,-,-,-,-,Menengah,,,,,,,,,,,,
Bojongloa Kaler,2,-,-,2008,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,-,12000000,2006,Mikro,,,,,,,,,,,,
Bojongloa Kaler,2,-,-,2003,Mikro,,,,,,,,,,,,
Bojongloa Kaler,4,-,20000000,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,-,10800000,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,-,20000000,2000,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,-,15000000,2000,Mikro,,,,,,,,,,,,
Bojongloa Kaler,-,-,5000000,2009,Mikro,,,,,,,,,,,,
Bojongloa Kaler,7,-,-,1970,Mikro,,,,,,,,,,,,
Bojongloa Kaler,7,-,-,1971,Mikro,,,,,,,,,,,,
Bojongloa Kaler,9,-,-,1970,Mikro,,,,,,,,,,,,
Bojongloa Kaler,12,100000000,600000000,1999,Kecil,,,,,,,,,,,,
Bojongloa Kaler,7,100000000,600000000,-,Kecil,,,,,,,,,,,,
Bojongloa Kaler,4,10000000,-,1975,Mikro,,,,,,,,,,,,
Bojongloa Kaler,8,50000000,240000000,2000,Mikro,,,,,,,,,,,,
Bojongloa Kaler,4,-,-,-,Mikro,,,,,,,,,,,,
Bojongloa Kaler,10,20000000,150000000,2006,Mikro,,,,,,,,,,,,
Bojongloa Kaler,11,50000000,200000000,1995,Mikro,,,,,,,,,,,,
Bojongloa Kaler,4,-,-,-,Mikro,,,,,,,,,,,,
